ID,Title,Title (AL),Product URL,Short Description,Short Description (AL),Description,Description (AL),Product Status,Product Type,Variations Count,Brand,Categories,Collections,Groups,SKU,Article No,Additional Code,Price,Price (ALL),Price (EUR),Sale Price,Sale Price (ALL),Sale Price (EUR),Sale Discount %,Enable Stock,Stock Quantity,Low Stock Threshold,Stock Status,Allow Back Order,Featured,Best Seller,Product Tags,Tags,Menu Order,Allow Customer Review,Enable Low Stock Alert,Image Path,Created At,Updated At
692b6bd563c1df28cbc70b7a,Reindeer fruit shaver,Reindeer fruit shaver,reindeer-fruit-shaver,High quality reindeer fruit shaver,High quality reindeer fruit shaver,Reindeer fruit shaver. Quality product for your kitchen and home.,"<p>Reindeer fruit shaver. Quality product for your kitchen and home.</p>
",1,single,0,,Utensils & Tools,,,08060001,ART-08060001,,199,199,,,,,,Yes,48,,,No,No,No,utensils-tools,,0,Yes,No,,2025-11-29T21:55:33.870Z,2026-01-09T03:19:22.071Z
692b6bd463c1df28cbc70b6e,Chicken wing wooden chopsticks,Chicken wing wooden chopsticks,chicken-wing-wooden-chopsticks,High quality chicken wing wooden chopsticks,High quality chicken wing wooden chopsticks,Chicken wing wooden chopsticks. Quality product for your kitchen and home.,"<p>Chicken wing wooden chopsticks. Quality product for your kitchen and home.</p>
",1,single,0,,Utensils & Tools,,,08020013,ART-08020013,,599,599,,,,,,Yes,50,,,No,No,No,utensils-tools,,0,Yes,No,,2025-11-29T21:55:32.536Z,2026-01-09T03:19:20.352Z
692b6bd363c1df28cbc70b5e,Solid wood silicone spoon,Solid wood silicone spoon,solid-wood-silicone-spoon,High quality solid wood silicone spoon,High quality solid wood silicone spoon,Solid wood silicone spoon. Quality product for your kitchen and home.,"<p>Solid wood silicone spoon. Quality product for your kitchen and home.</p>
",1,single,0,,Utensils & Tools,,,505030018,ART-505030018,,529,529,,,,,,Yes,60,,,No,No,No,utensils-tools,,0,Yes,No,,2025-11-29T21:55:31.194Z,2026-01-09T03:19:18.490Z
692b6bd163c1df28cbc70b4c,Cutting board + egg cooker set 4pcs,Cutting board + egg cooker set 4pcs,cutting-board-egg-cooker-set-4pcs,High quality cutting board + egg cooker set 4pcs,High quality cutting board + egg cooker set 4pcs,Cutting board + egg cooker set 4pcs. Quality product for your kitchen and home.,"<p>Cutting board + egg cooker set 4pcs. Quality product for your kitchen and home.</p>
",1,single,0,,Utensils & Tools,,,505060080,ART-505060080,,599,599,,,,,,Yes,48,,,No,No,No,utensils-tools,,0,Yes,No,,2025-11-29T21:55:29.861Z,2026-01-09T03:19:16.582Z
692b6bd063c1df28cbc70b2f,Chinese No.2 fork key,Chinese No.2 fork key,chinese-no2-fork-key,High quality chinese no.2 fork key,High quality chinese no.2 fork key,Chinese No.2 fork key. Quality product for your kitchen and home.,"<p>Chinese No.2 fork key. Quality product for your kitchen and home.</p>
",1,single,0,,Utensils & Tools,,,08160008,ART-08160008,,399,399,,,,,,Yes,60,,,No,No,No,utensils-tools,,0,Yes,No,,2025-11-29T21:55:28.537Z,2026-01-09T03:18:22.949Z
692b6bcf63c1df28cbc70b1a,Flat bottom plastic spoon,Flat bottom plastic spoon,flat-bottom-plastic-spoon,High quality flat bottom plastic spoon,High quality flat bottom plastic spoon,Flat bottom plastic spoon. Quality product for your kitchen and home.,"<p>Flat bottom plastic spoon. Quality product for your kitchen and home.</p>
",1,single,0,,Utensils & Tools,,,108010020,ART-108010020,,349,349,,,,,,Yes,36,,,No,No,No,utensils-tools,,0,Yes,No,,2025-11-29T21:55:27.213Z,2026-01-09T03:23:35.759Z
692b6bcd63c1df28cbc70b0a,16cm string pot,16cm string pot,16cm-string-pot,High quality 16cm string pot,High quality 16cm string pot,<p>16cm string pot. Quality product for your kitchen and home.</p>,"<p></p>
",1,single,0,,Cookware,,,108100020,ART-108100020,,559,559,,,,,,Yes,5,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:55:25.892Z,2026-01-09T03:23:34.063Z
692b6bcc63c1df28cbc70af5,Pearl milk pot 18cm,Pearl milk pot 18cm,pearl-milk-pot-18cm,High quality pearl milk pot 18cm,High quality pearl milk pot 18cm,Pearl milk pot 18cm. Quality product for your kitchen and home.,"<p>Pearl milk pot 18cm. Quality product for your kitchen and home.</p>
",1,single,0,,Cookware,,,108100026,ART-108100026,,599,599,,,,,,Yes,30,,,No,No,No,cookware,,0,Yes,No,,2025-11-29T21:55:24.562Z,2026-01-09T03:23:32.383Z
692b6bcb63c1df28cbc70aea,Steel double ear soup pot 18cm,Steel double ear soup pot 18cm,steel-double-ear-soup-pot-18cm,High quality steel double ear soup pot 18cm,High quality steel double ear soup pot 18cm,Steel double ear soup pot 18cm. Quality product for your kitchen and home.,"<p>Steel double ear soup pot 18cm. Quality product for your kitchen and home.</p>
",1,single,0,,Cookware,,,108100025,ART-108100025,,599,599,,,,,,Yes,25,,,No,No,No,cookware,,0,Yes,No,,2025-11-29T21:55:23.243Z,2026-01-09T03:23:30.723Z
692b6bc963c1df28cbc70ada,No.1 single handle stainless pot 18cm,No.1 single handle stainless pot 18cm,no1-single-handle-stainless-pot-18cm,High quality no.1 single handle stainless pot 18cm,High quality no.1 single handle stainless pot 18cm,No.1 single handle stainless pot 18cm. Quality product for your kitchen and home.,"<p>No.1 single handle stainless pot 18cm. Quality product for your kitchen and home.</p>
",1,single,0,,Cookware,,,604080022,ART-604080022,,1499,1499,,,,,,Yes,26,,,No,No,No,cookware,,0,Yes,No,,2025-11-29T21:55:21.926Z,2026-01-09T03:23:29.066Z
692b6bc863c1df28cbc70aca,Phnom Penh Aromatic Enamel Pot 20cm,Phnom Penh Aromatic Enamel Pot 20cm,phnom-penh-aromatic-enamel-pot-20cm,High quality phnom penh aromatic enamel pot 20cm,High quality phnom penh aromatic enamel pot 20cm,Phnom Penh Aromatic Enamel Pot 20cm. Quality product for your kitchen and home.,"<p>Phnom Penh Aromatic Enamel Pot 20cm. Quality product for your kitchen and home.</p>
",1,single,0,,Cookware,,,604080050,ART-604080050,,3199,3199,,,,,,Yes,12,,,No,No,No,cookware,,0,Yes,No,,2025-11-29T21:55:20.611Z,2026-01-09T03:23:27.369Z
692b6bc763c1df28cbc70abb,Phnom Edge Yingge Enamel Pot 22cm,Phnom Edge Yingge Enamel Pot 22cm,phnom-edge-yingge-enamel-pot-22cm,High quality phnom edge yingge enamel pot 22cm,High quality phnom edge yingge enamel pot 22cm,Phnom Edge Yingge Enamel Pot 22cm. Quality product for your kitchen and home.,"<p>Phnom Edge Yingge Enamel Pot 22cm. Quality product for your kitchen and home.</p>
",1,single,0,,Cookware,,,604080052,ART-604080052,,3499,3499,,,,,,Yes,12,,,No,No,No,cookware,,0,Yes,No,,2025-11-29T21:55:19.276Z,2026-01-09T03:23:25.479Z
692b6bc563c1df28cbc70aa9,Phnom Penh Aromatic Enamel Pot 22cm,Phnom Penh Aromatic Enamel Pot 22cm,phnom-penh-aromatic-enamel-pot-22cm,High quality phnom penh aromatic enamel pot 22cm,High quality phnom penh aromatic enamel pot 22cm,Phnom Penh Aromatic Enamel Pot 22cm. Quality product for your kitchen and home.,"<p>Phnom Penh Aromatic Enamel Pot 22cm. Quality product for your kitchen and home.</p>
",1,single,0,,Cookware,,,604080051,ART-604080051,,3499,3499,,,,,,Yes,12,,,No,No,No,cookware,,0,Yes,No,,2025-11-29T21:55:17.919Z,2026-01-09T03:23:23.584Z
692b6bc463c1df28cbc70a9a,Seafood pot 18cm,Seafood pot 18cm,seafood-pot-18cm,High quality seafood pot 18cm,High quality seafood pot 18cm,<p>Seafood pot 18cm. Quality product for your kitchen and home.</p>,"</p>
",1,single,0,,Cookware,,,108100028,ART-108100028,,599,599,,,,,,Yes,60,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:55:16.601Z,2026-01-09T03:23:21.747Z
692b6bc363c1df28cbc70a85,Seafood pot 22cm,Seafood pot 22cm,seafood-pot-22cm,High quality seafood pot 22cm,High quality seafood pot 22cm,<p>Seafood pot 22cm. Quality product for your kitchen and home.</p>,"</p>
",1,single,0,,Cookware,,,108100030,ART-108100030,,799,799,,,,,,Yes,48,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:55:15.286Z,2026-01-09T03:22:46.881Z
692b6bc163c1df28cbc70a70,TF‑3139 Snow frying pan 18cm,TF‑3139 Snow frying pan 18cm,tf3139-snow-frying-pan-18cm,High quality tf‑3139 snow frying pan 18cm,High quality tf‑3139 snow frying pan 18cm,<p>TF‑3139 Snow frying pan 18cm. Quality product for your kitchen and home.</p>,"</p>
",1,single,0,,Cookware,,,604080044,ART-604080044,,1599,1599,,,,,,Yes,40,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:55:13.967Z,2026-01-09T03:22:45.134Z
692b6bc063c1df28cbc70a5c,Single handle guide pot 20cm,Single handle guide pot 20cm,single-handle-guide-pot-20cm,High quality single handle guide pot 20cm,High quality single handle guide pot 20cm,<p>Single handle guide pot 20cm. Quality product for your kitchen and home.</p>,"</p>
",1,single,0,,Cookware,,,108100032,ART-108100032,,559,559,,,,,,Yes,60,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:55:12.632Z,2026-01-09T03:22:43.266Z
692b6bbf63c1df28cbc70a49,TF‑723‑32# oztle pan,TF‑723‑32# oztle pan,tf72332-oztle-pan,High quality tf‑723‑32# oztle pan,High quality tf‑723‑32# oztle pan,<p>TF‑723‑32# oztle pan. Quality product for your kitchen and home.</p>,"</p>
",1,single,0,,Cookware,,,505080014,ART-505080014,,899,899,,,,,,Yes,48,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:55:11.316Z,2026-01-09T03:22:41.385Z
692b6bbd63c1df28cbc70a2c,025‑20cm double ear pot,025‑20cm double ear pot,02520cm-double-ear-pot,High quality 025‑20cm double ear pot,High quality 025‑20cm double ear pot,<p>025‑20cm double ear pot. Quality product for your kitchen and home.</p>,"</p>
",1,single,0,,Cookware,,,108100024,ART-108100024,,649,649,,,,,,Yes,120,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:55:10.000Z,2026-01-09T03:22:39.719Z
692b6bbc63c1df28cbc70a1c,025‑18cm double ear pot,025‑18cm double ear pot,02518cm-double-ear-pot,High quality 025‑18cm double ear pot,High quality 025‑18cm double ear pot,<p>025‑18cm double ear pot. Quality product for your kitchen and home.</p>,"</p>
",1,single,0,,Cookware,,,108100023,ART-108100023,,599,599,,,,,,Yes,120,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:55:08.685Z,2026-01-09T03:22:37.865Z
692b6bbb63c1df28cbc70a0c,Phnom Penh Rose Enamel Pot 20cm,Phnom Penh Rose Enamel Pot 20cm,phnom-penh-rose-enamel-pot-20cm,High quality phnom penh rose enamel pot 20cm,High quality phnom penh rose enamel pot 20cm,<p>Phnom Penh Rose Enamel Pot 20cm. Quality product for your kitchen and home.</p>,"</p>
",1,single,0,,Cookware,,,604080049,ART-604080049,,3199,3199,,,,,,Yes,12,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:55:07.369Z,2026-01-09T03:22:36.009Z
692b6bba63c1df28cbc709fc,Non‑stick steel grid pot 24cm,Non‑stick steel grid pot 24cm,nonstick-steel-grid-pot-24cm,High quality non‑stick steel grid pot 24cm,High quality non‑stick steel grid pot 24cm,<p>Non‑stick steel grid pot 24cm. Quality product for your kitchen and home.</p>,"</p>
",1,single,0,,Cookware,,,604080025,ART-604080025,,2299,2299,,,,,,Yes,24,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:55:06.054Z,2026-01-09T03:22:34.370Z
692b6bb863c1df28cbc709e4,304 Guishi kettle 1.5L,304 Guishi kettle 1.5L,304-guishi-kettle-15l,High quality 304 guishi kettle 1.5l,High quality 304 guishi kettle 1.5l,<p>304 Guishi kettle 1.5L. Quality product for your kitchen and home.</p>,"<p></p>
",1,single,0,,Cookware,,,501040033,ART-501040033,,4499,4499,,,,,,Yes,30,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:55:04.738Z,2026-01-09T13:17:59.047Z
692b6bb763c1df28cbc709c8,36cm elegant uncoated pan,36cm elegant uncoated pan,36cm-elegant-uncoated-pan,High quality 36cm elegant uncoated pan,High quality 36cm elegant uncoated pan,<p>36cm elegant uncoated pan. Quality product for your kitchen and home.</p>,"</p>
",1,single,0,,Cookware,,,108100054,ART-108100054,,1999,1999,,,,,,Yes,14,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:55:03.423Z,2026-01-09T03:22:31.010Z
692b6bb663c1df28cbc709b6,34cm Honeycomb Pot wooden handle,34cm Honeycomb Pot wooden handle,34cm-honeycomb-pot-wooden-handle,High quality 34cm honeycomb pot wooden handle,High quality 34cm honeycomb pot wooden handle,<p>34cm Honeycomb Pot wooden handle. Quality product for your kitchen and home.</p>,"</p>
",1,single,0,,Cookware,,,108100043,ART-108100043,,1699,1699,,,,,,Yes,14,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:55:02.105Z,2026-01-09T03:22:29.116Z
692b6bb463c1df28cbc70998,Single handle guide pot 18cm,Single handle guide pot 18cm,single-handle-guide-pot-18cm,High quality single handle guide pot 18cm,High quality single handle guide pot 18cm,<p>Single handle guide pot 18cm. Quality product for your kitchen and home.</p>,"</p>
",1,single,0,,Cookware,,,108100031,ART-108100031,,499,499,,,,,,Yes,60,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:55:00.775Z,2026-01-09T14:35:59.811Z
692b6bb363c1df28cbc70976,Dolan Maifan Stone Smoke-free Flat Wok 32cm,Dolan Maifan Stone Smoke-free Flat Wok 32cm,dolan-maifan-stone-smoke-free-flat-wok-32cm,High quality dolan maifan stone smoke-free flat wok 32cm,High quality dolan maifan stone smoke-free flat wok 32cm,<p>Dolan Maifan Stone Smoke-free Flat Wok 32cm. Quality product for your kitchen and home.</p>,"</p>
",1,single,0,,Cookware,,,604080009,ART-604080009,,6599,6599,,,,,,Yes,30,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:54:59.444Z,2026-01-09T14:35:58.110Z
692b6bb263c1df28cbc7096a,36cm diamond log frying pan,36cm diamond log frying pan,36cm-diamond-log-frying-pan,High quality 36cm diamond log frying pan,High quality 36cm diamond log frying pan,<p>36cm diamond log frying pan. Quality product for your kitchen and home.</p>,"</p>
",1,single,0,,Cookware,,,108100045,ART-108100045,,1599,1599,,,,,,Yes,14,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:54:58.114Z,2026-01-09T14:35:56.437Z
692b6bb063c1df28cbc7095f,36cm log gas nitrogen pot,36cm log gas nitrogen pot,36cm-log-gas-nitrogen-pot,High quality 36cm log gas nitrogen pot,High quality 36cm log gas nitrogen pot,<p>36cm log gas nitrogen pot. Quality product for your kitchen and home.</p>,"</p>
",1,single,0,,Cookware,,,108100051,ART-108100051,,1599,1599,,,,,,Yes,14,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:54:56.797Z,2026-01-09T14:35:54.558Z
692b6baf63c1df28cbc70954,Random small pot 20cm,Random small pot 20cm,random-small-pot-20cm,High quality random small pot 20cm,High quality random small pot 20cm,<p>Random small pot 20cm. Quality product for your kitchen and home.</p>,"</p>
",1,single,0,,Cookware,,,604080001,ART-604080001,,1999,1999,,,,,,Yes,20,,,No,No,No,cookware,cookware,0,Yes,No,,2025-11-29T21:54:55.430Z,2026-01-09T14:35:52.860Z
